"Company";"TypeName";"Inches";"resolution_height";"touchscreen";"resolution_width";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"secondary_storage";"primrary_storage";"memory_type";"gpu_brand";"OpSys";"Weight";"Price";"id"
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";2.18;42358;593
"Toshiba";"Notebook";14.0;768;0;1366;"Intel";"Pentium Dual";2.1;4;0;128;"SSD";"Intel";"windows";1.75;26587;594
"Acer";"Notebook";15.6;1080;0;1920;"Intel";"Core i3";2.4;4;0;1024;"HDD";"Intel";"windows";2.4;26587;595
"Toshiba";"Notebook";13.3;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.05;78588;596
"Asus";"2 in 1 Convertible";13.3;1080;1;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.1;72354;597
"Asus";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Nvidia";"windows";1.99;48305;598
"Toshiba";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";2.1;41558;599
"Lenovo";"Notebook";13.3;1080;0;1920;"Intel";"Core i5";2.5;4;0;128;"SSD";"Intel";"windows";1.44;46940;600
"Asus";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;1024;128;"Hybrid";"Nvidia";"windows";2.5;44702;601
"HP";"Notebook";17.0;900;0;1600;"AMD";"A9-Series 9420";3.0;8;0;1024;"HDD";"AMD";"windows";2.6;27754;602
"Acer";"2 in 1 Convertible";13.3;1080;1;1920;"Intel";"Core i5";1.6;1;0;256;"SSD";"Intel";"windows";1.6;53227;603
"Dell";"Notebook";14.0;768;0;1366;"Intel";"Core i3";2.0;4;0;500;"HDD";"Intel";"windows";1.76;31169;604
"Dell";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;8;0;1024;"HDD";"Nvidia";"linux";2.62;49497;605
"Toshiba";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;500;"HDD";"Intel";"windows";2.0;56690;606
"HP";"Notebook";13.3;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.49;51149;607
"Dell";"Ultrabook";13.3;1800;1;3200;"Intel";"Core i5";1.6;8;0;256;"SSD";"Intel";"windows";1.23;99580;608
"Acer";"Netbook";11.6;768;0;1366;"Intel";"Celeron Dual";1.6;4;0;32;"Flash Storage";"Intel";"other";1.35;18914;609
"HP";"Notebook";15.6;768;0;1366;"AMD";"A12-Series 9700P";2.5;8;0;2048;"HDD";"AMD";"windows";2.04;33513;610
"Dell";"Ultrabook";13.3;2160;1;3840;"Intel";"Core i5";1.6;8;0;128;"SSD";"Intel";"windows";1.21;85195;611
"MSI";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.7;85195;612
"Lenovo";"Ultrabook";14.0;1080;0;1920;"Intel";"Core i7";2.7;16;0;512;"SSD";"Intel";"windows";1.14;130536;613
"Acer";"Notebook";14.0;1080;0;1920;"Intel";"Core i3";2.4;8;0;128;"SSD";"Intel";"windows";1.5;32980;614
"Lenovo";"Workstation";15.6;1080;0;1920;"Intel";"Core i7";2.5;16;0;512;"SSD";"Nvidia";"windows";2.18;98834;615
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";1.8;8;0;256;"SSD";"AMD";"windows";6.2;48964;616
"Lenovo";"Notebook";14.0;768;0;1366;"Intel";"Celeron Dual";1.6;2;0;32;"Flash Storage";"Intel";"windows";1.42;13267;617
"Razer";"Gaming";17.3;2160;1;3840;"Intel";"Core i7";2.9;32;0;512;"SSD";"Nvidia";"windows";3.49;292987;618
"Lenovo";"2 in 1 Convertible";13.3;1080;1;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.37;93635;619
"Dell";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;16;1024;128;"Hybrid";"Nvidia";"windows";2.6;71875;620
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";1.8;16;2048;256;"Hybrid";"AMD";"windows";2.2;60473;621
"Lenovo";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.8;63456;622
"MSI";"Gaming";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;1024;128;"Hybrid";"Nvidia";"windows";2.2;59669;623
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.6;4;0;500;"HDD";"Intel";"windows";1.93;51096;624
"Lenovo";"Ultrabook";14.0;1440;0;2560;"Intel";"Core i7";2.6;16;0;512;"SSD";"Intel";"windows";1.1;111835;625
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.9;8;0;256;"SSD";"Nvidia";"windows";2.67;111355;626
"Lenovo";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.6;8;1024;128;"Hybrid";"Nvidia";"windows";3.31;63723;627
"Asus";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;4;0;1024;"HDD";"Nvidia";"linux";2.1;27652;628
"Dell";"Gaming";17.3;2160;0;3840;"Intel";"Core i7";2.8;32;1024;512;"Hybrid";"Nvidia";"windows";4.42;167692;629
"Dell";"Notebook";15.6;2160;1;3840;"Intel";"Core i7";2.8;16;0;1024;"SSD";"Nvidia";"windows";2.06;127819;630
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.5;4;0;1024;"HDD";"AMD";"windows";2.18;36496;631
"HP";"Notebook";17.3;1080;0;1920;"AMD";"A10-Series 9620P";2.5;6;0;2048;"HDD";"AMD";"windows";2.71;34899;632
"Lenovo";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.7;63190;633
"HP";"Ultrabook";15.6;1080;0;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"AMD";"windows";1.84;69104;634
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Pentium Quad";1.1;4;0;500;"HDD";"Intel";"windows";2.2;18328;635
"Lenovo";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.6;8;0;256;"SSD";"Intel";"windows";1.32;87912;636
"Lenovo";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;8;1024;128;"Hybrid";"Nvidia";"windows";2.5;66547;637
"Dell";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.4;8;0;256;"SSD";"Intel";"windows";1.56;65481;638
"Lenovo";"Notebook";14.0;768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"windows";2.02;52747;639
"Lenovo";"2 in 1 Convertible";13.3;1080;1;1920;"Intel";"Core i5";2.5;8;0;512;"SSD";"Intel";"windows";1.37;97236;640
"Lenovo";"Notebook";15.6;768;0;1366;"Intel";"Celeron Dual";1.1;4;0;500;"HDD";"Intel";"windows";2.2;22324;641
"Dell";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.8;8;0;256;"SSD";"Nvidia";"linux";1.64;58022;642
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";1.95;38889;643
"HP";"Workstation";17.3;900;0;1600;"Intel";"Core i5";2.8;8;0;500;"HDD";"Nvidia";"windows";3.14;99154;644
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.7;8;0;1024;"HDD";"Nvidia";"windows";2.04;47952;645
"Dell";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";3.21;147832;646
"Dell";"Gaming";15.6;2160;0;3840;"Intel";"Core i7";2.8;16;0;512;"SSD";"Nvidia";"windows";2.62;89457;647
"Lenovo";"Ultrabook";12.5;1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.36;87912;648
"Asus";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;8;0;1024;"HDD";"Nvidia";"other";2.5;62284;649
"Asus";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.9;128884;650
"Asus";"Notebook";15.6;768;0;1366;"Intel";"Pentium Quad";1.1;4;0;500;"HDD";"Intel";"windows";2.0;16197;651
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";2.2;28505;652
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.0;4;0;1024;"HDD";"AMD";"windows";2.18;32714;653
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Intel";"linux";1.98;38681;654
"Acer";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.0;4;0;500;"HDD";"Nvidia";"windows";2.2;24988;655
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;4;0;1024;"HDD";"Nvidia";"windows";2.4;32448;656
"Asus";"Notebook";14.0;1080;0;1920;"Intel";"Celeron Dual";1.1;4;0;32;"Flash Storage";"Intel";"windows";1.5;15877;657
"Acer";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.0;4;0;500;"HDD";"Intel";"windows";2.4;23976;658
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";2.31;62071;659
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.6;8;0;500;"HDD";"Intel";"windows";1.9;49817;660
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";1.6;8;0;2048;"HDD";"AMD";"windows";2.02;40440;661
"Toshiba";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.4;4;0;500;"HDD";"Intel";"windows";2.0;35644;662
"HP";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;12;0;1024;"HDD";"AMD";"windows";3.74;93187;663
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i3";2.0;6;0;1024;"HDD";"AMD";"windows";2.04;28718;664
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.5;4;0;1024;"HDD";"Intel";"windows";2.18;37725;665
"Lenovo";"Notebook";14.0;768;0;1366;"Intel";"Celeron Quad";1.6;4;0;16;"Flash Storage";"Intel";"other";1.5;17316;666
"Dell";"2 in 1 Convertible";13.3;1800;1;3200;"Intel";"Core i7";1.3;8;0;512;"SSD";"Intel";"windows";1.24;107258;667
"MSI";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;8;1024;128;"Hybrid";"Nvidia";"windows";2.7;79215;668
"MSI";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;16;1024;512;"Hybrid";"Nvidia";"windows";2.9;128671;669
"HP";"Notebook";14.0;768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";1.95;61219;670
"Asus";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.7;32;256;256;"SSD";"Nvidia";"windows";3.58;68145;671
"Asus";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;128;"HDD";"Intel";"windows";2.3;31435;672
"Lenovo";"Notebook";15.6;768;0;1366;"Intel";"Pentium Quad";1.1;4;0;1024;"HDD";"Intel";"windows";2.2;16464;673
"Toshiba";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.1;4;0;128;"SSD";"Intel";"windows";2.1;26533;674
"Samsung";"Ultrabook";13.3;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";0.81;79867;675
"Toshiba";"Notebook";14.0;1080;1;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.25;81785;676
"Dell";"2 in 1 Convertible";13.3;1080;1;1920;"Intel";"Core i7";1.3;16;0;256;"SSD";"Intel";"windows";1.22;87859;677
"HP";"Ultrabook";12.5;1080;0;1920;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";1.26;84129;678
"Asus";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.6;16;1024;512;"Hybrid";"Nvidia";"windows";2.73;95851;679
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.7;8;0;1024;"HDD";"AMD";"windows";2.1;39694;680
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.7;8;0;1024;"HDD";"Nvidia";"windows";1.98;51202;681
"HP";"Notebook";15.6;768;0;1366;"Intel";"Celeron Dual";1.6;4;0;1024;"HDD";"Intel";"other";1.86;15393;682
"Lenovo";"Notebook";14.0;768;0;1366;"Intel";"Celeron Dual";1.6;4;0;32;"Flash Storage";"Intel";"windows";1.43;14599;683
"Lenovo";"2 in 1 Convertible";13.3;1800;1;3200;"Intel";"Core i7";2.2;16;0;1024;"SSD";"Intel";"windows";1.3;95851;684
"Lenovo";"Ultrabook";14.0;1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"Flash Storage";"Intel";"windows";1.13;109171;685
"Lenovo";"2 in 1 Convertible";14.0;1080;1;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.7;53227;686
"Dell";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;32;1024;512;"Hybrid";"Nvidia";"windows";4.42;163724;687
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"AMD";"windows";2.18;42081;688
"Acer";"Ultrabook";14.0;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.8;48964;689
"HP";"Notebook";14.0;768;0;1366;"Intel";"Pentium Quad";1.6;8;0;2048;"HDD";"Intel";"windows";1.94;20726;690
"Toshiba";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.3;4;0;128;"SSD";"Intel";"windows";1.47;58874;691
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.6;16;0;512;"SSD";"Intel";"windows";1.93;76012;692
"HP";"Notebook";17.3;900;0;1600;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Nvidia";"windows";2.63;48485;693
"Lenovo";"Workstation";15.6;2160;0;3840;"Intel";"Core i7";2.8;16;0;1024;"SSD";"Nvidia";"windows";2.5;175771;694
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;512;"SSD";"Intel";"windows";1.95;104588;695
"Lenovo";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Nvidia";"windows";1.87;45665;696
"HP";"Netbook";12.5;1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.26;88924;697
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.6;8;0;256;"SSD";"Intel";"windows";1.9;62817;698
"Lenovo";"Ultrabook";14.0;1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.32;99048;699
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.5;8;0;128;"SSD";"Intel";"windows";2.18;38041;700
"Razer";"Gaming";14.0;1080;0;1920;"Intel";"Core i7";2.8;16;0;256;"SSD";"Nvidia";"windows";1.95;138475;701
"LG";"Ultrabook";15.6;1080;1;1920;"Intel";"Core i7";2.7;16;0;512;"SSD";"Intel";"windows";1.08;111835;702
"HP";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;12;0;1024;"HDD";"Nvidia";"windows";3.78;90523;703
"Acer";"Notebook";14.0;768;0;1366;"Intel";"Celeron Dual";1.6;2;0;32;"Flash Storage";"Intel";"other";1.68;17582;704
"Lenovo";"Notebook";15.6;768;0;1366;"AMD";"A6-Series 7310";2.0;4;0;500;"HDD";"AMD";"windows";2.19;15877;705
"Razer";"Ultrabook";12.5;2160;1;3840;"Intel";"Core i7";2.5;16;0;512;"SSD";"Intel";"windows";1.29;95851;706
"Mediacom";"Notebook";14.0;1200;0;1920;"Intel";"Atom Z8350";1.9;4;0;32;"HDD";"Intel";"windows";1.4;14119;707
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Intel";"windows";2.18;29762;708
"HP";"Notebook";17.3;1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Nvidia";"windows";2.63;63936;709
"HP";"Ultrabook";14.0;1080;0;1920;"Intel";"Core i7";2.5;8;0;512;"SSD";"Intel";"windows";1.54;99634;710
"Toshiba";"Notebook";13.3;1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.2;64629;711
"Toshiba";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";2.0;67026;712
"HP";"Netbook";12.5;1080;0;1920;"Intel";"Core i7";2.7;8;0;512;"SSD";"Intel";"windows";1.26;79014;713
"Samsung";"Ultrabook";13.3;1080;0;1920;"Intel";"Core i7";2.7;16;0;256;"SSD";"Intel";"windows";0.81;87859;714
"HP";"Netbook";11.6;768;0;1366;"Intel";"Celeron Dual";1.6;4;0;16;"Flash Storage";"Intel";"other";1.23;20513;715
"Lenovo";"Ultrabook";12.5;1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.36;84396;716
"MSI";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;8;1024;128;"Hybrid";"Nvidia";"windows";2.2;63883;717
"Asus";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.6;16;1024;256;"Hybrid";"Nvidia";"windows";4.3;125208;718
"Lenovo";"Ultrabook";14.0;1440;0;2560;"Intel";"Core i7";2.5;64;0;512;"SSD";"Intel";"windows";1.17;89864;719
"Acer";"Notebook";15.6;1080;0;1920;"Intel";"Celeron Dual";1.5;4;0;16;"Flash Storage";"Intel";"other";2.2;19128;720
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.7;4;0;256;"SSD";"AMD";"windows";2.18;39374;721
"Acer";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.0;4;0;128;"SSD";"Intel";"linux";2.1;21951;722
"Microsoft";"Ultrabook";13.5;1504;1;2256;"Intel";"Core i7";2.8;8;0;256;"SSD";"Intel";"windows";0.0;99519;723
"Dell";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;16;1024;128;"Hybrid";"Nvidia";"windows";4.36;133467;724
"HP";"2 in 1 Convertible";13.3;768;1;1366;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.58;44574;725
"Dell";"Notebook";14.0;768;0;1366;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.6;60031;726
"Dell";"Notebook";14.0;768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";1.76;40226;727
"Toshiba";"Ultrabook";14.0;1080;0;1920;"Intel";"Core i7";2.6;16;0;512;"SSD";"Nvidia";"windows";1.47;93986;728
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.3;8;1024;128;"Hybrid";"Nvidia";"windows";2.6;42038;729
"Lenovo";"Ultrabook";14.0;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.32;79867;730
"Asus";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.7;32;0;512;"SSD";"Nvidia";"windows";3.8;149131;731
"Lenovo";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.0;4;0;500;"HDD";"Intel";"windows";2.1;26102;732
"HP";"Workstation";15.6;1080;0;1920;"Intel";"Core i7";2.7;8;0;8;"SSD";"Nvidia";"windows";2.0;119827;733
"LG";"Ultrabook";14.0;1080;1;1920;"Intel";"Core i7";2.7;8;0;512;"SSD";"Intel";"windows";0.98;101179;734
"Dell";"Ultrabook";12.5;1080;0;1920;"Intel";"Core i7";2.8;16;0;256;"SSD";"Intel";"windows";1.18;99048;735
"Toshiba";"Ultrabook";14.0;768;0;1366;"Intel";"Core i5";2.5;4;0;128;"SSD";"Intel";"windows";1.25;58075;736
"Dell";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.8;8;0;256;"SSD";"Intel";"windows";1.6;64202;737
"Dell";"Ultrabook";14.0;1080;0;1920;"Intel";"Core i7";2.8;8;0;256;"SSD";"Intel";"windows";1.36;94572;738
"Acer";"Gaming";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Nvidia";"linux";2.4;37776;739
"Google";"Ultrabook";12.3;1600;1;2400;"Intel";"Core i5";1.2;8;0;256;"SSD";"Intel";"other";1.1;83064;740
"Lenovo";"Ultrabook";14.0;1080;0;1920;"Intel";"Core i7";2.7;8;0;512;"SSD";"Intel";"windows";1.13;133147;741
"Toshiba";"Notebook";13.3;1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.2;77789;742
"Asus";"Ultrabook";13.3;1800;0;3200;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.2;60153;743
"Dell";"Notebook";13.3;768;0;1366;"Intel";"Core i3";2.0;4;0;500;"HDD";"Intel";"windows";1.65;45235;744
"Asus";"2 in 1 Convertible";12.5;1080;0;1920;"Intel";"Core M";1.2;8;0;64;"Flash Storage";"Intel";"other";1.2;61752;745
"Dell";"Gaming";17.3;1440;0;2560;"Intel";"Core i7";2.7;16;1024;512;"Hybrid";"Nvidia";"windows";4.36;146946;746
"Acer";"Notebook";13.3;768;0;1366;"Intel";"Core i5";2.3;4;0;128;"SSD";"Intel";"windows";1.6;34898;747
"HP";"Ultrabook";12.5;2160;1;3840;"Intel";"Core M";1.2;8;0;240;"SSD";"Intel";"windows";1.09;165168;748
"Asus";"Notebook";17.3;768;0;1366;"Intel";"Pentium Quad";1.1;4;0;1024;"HDD";"Nvidia";"windows";2.8;25060;749
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;1024;128;"Hybrid";"AMD";"windows";1.9;43580;750
"Dell";"Ultrabook";13.3;1080;0;1920;"Intel";"Core i5";1.6;8;0;256;"SSD";"Intel";"windows";1.2;77251;751
"Lenovo";"Ultrabook";14.0;1080;0;1920;"Intel";"Core i7";2.6;8;0;256;"SSD";"Intel";"windows";1.7;79333;752
"Dell";"Gaming";17.3;2160;0;3840;"Intel";"Core i7";2.8;16;1024;512;"Hybrid";"Nvidia";"windows";4.36;168045;753
"HP";"2 in 1 Convertible";11.6;768;1;1366;"Intel";"Celeron Dual";1.1;4;0;32;"Flash Storage";"Intel";"other";1.4;32767;754
"Dell";"Gaming";15.6;2160;1;3840;"Intel";"Core i7";2.6;16;1024;128;"Hybrid";"Nvidia";"windows";2.72;58555;755
"HP";"Gaming";17.3;1080;0;1920;"Intel";"Core i5";2.3;8;1024;128;"Hybrid";"Nvidia";"windows";2.75;74539;756
"Asus";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;16;1024;128;"Hybrid";"Nvidia";"windows";2.1;101179;757
"Lenovo";"2 in 1 Convertible";13.3;1080;1;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.3;55092;758
"Dell";"2 in 1 Convertible";13.3;1080;1;1920;"Intel";"Core i5";1.2;8;0;256;"SSD";"Intel";"windows";1.24;101179;759
"Samsung";"Ultrabook";13.3;1080;1;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.31;85195;760
"Asus";"Ultrabook";13.3;1080;0;1920;"Intel";"Core i5";2.3;8;0;512;"SSD";"Nvidia";"windows";1.45;54665;761
"HP";"2 in 1 Convertible";11.6;768;1;1366;"Intel";"Pentium Quad";1.1;4;0;256;"SSD";"Intel";"windows";1.45;41292;762
"HP";"Workstation";17.3;1080;0;1920;"Intel";"Core i7";2.6;8;0;1024;"HDD";"AMD";"windows";3.0;154459;763
"HP";"Workstation";17.3;1080;0;1920;"Intel";"Xeon E3-1535M";2.9;16;0;256;"SSD";"Nvidia";"windows";3.0;233846;764
"Dell";"Notebook";17.3;1080;0;1920;"Intel";"Core i7";2.7;8;0;1024;"HDD";"AMD";"linux";2.83;46087;765
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.4;4;0;128;"SSD";"Intel";"windows";2.18;29144;766
"Acer";"Notebook";15.6;768;0;1366;"Intel";"Pentium Quad";1.1;4;0;1024;"HDD";"Intel";"linux";2.1;15877;767
"Lenovo";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;16;0;512;"SSD";"Nvidia";"windows";2.4;63883;768
"Asus";"Notebook";17.3;900;0;1600;"Intel";"Pentium Quad";1.6;4;0;1024;"HDD";"Nvidia";"windows";2.8;28238;769
"Lenovo";"Ultrabook";14.0;1080;0;1920;"Intel";"Core i7";2.8;8;0;256;"SSD";"Nvidia";"windows";1.96;101392;770
"HP";"Notebook";14.0;768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"windows";1.64;41505;771
"Lenovo";"Notebook";35.6;768;0;1366;"AMD";"E-Series E2-9000";2.2;4;0;128;"SSD";"AMD";"windows";2.2;18595;772
"Dell";"Ultrabook";13.3;1800;0;3200;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.3;67559;773
"HP";"2 in 1 Convertible";13.3;1080;1;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.28;121319;774
"Asus";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Nvidia";"windows";2.3;41931;775
"Dell";"Ultrabook";12.5;768;0;1366;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.5;75290;776
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;128;"SSD";"Intel";"windows";1.9;50350;777
"Toshiba";"Notebook";13.3;1080;0;1920;"Intel";"Core i5";2.3;4;0;128;"SSD";"Intel";"windows";1.2;63670;778
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.7;16;0;0;"";"AMD";"windows";2.3;62938;779
"Lenovo";"Netbook";11.6;768;1;1366;"Intel";"Celeron Dual";1.6;4;0;128;"SSD";"Intel";"windows";1.4;25308;780
"MSI";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.6;8;1024;128;"Hybrid";"Nvidia";"windows";2.9;80516;781
"Acer";"2 in 1 Convertible";11.6;768;1;1366;"Intel";"Celeron Dual";1.6;4;0;32;"Flash Storage";"Intel";"other";1.25;20726;782
"HP";"Ultrabook";14.0;1080;0;1920;"Intel";"Core i7";2.5;8;0;512;"SSD";"Intel";"windows";1.54;78215;783
"HP";"Notebook";14.0;768;0;1366;"Intel";"Core i5";2.4;4;0;256;"SSD";"Intel";"windows";1.48;58607;784
"Toshiba";"Notebook";13.3;1080;0;1920;"Intel";"Core i5";2.4;8;0;256;"SSD";"Intel";"windows";1.2;81785;785
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.4;8;0;256;"SSD";"Intel";"windows";1.84;101232;786
"Lenovo";"2 in 1 Convertible";15.6;1080;1;1920;"Intel";"Core i5";2.3;4;0;256;"SSD";"Intel";"windows";2.1;46194;787
"Asus";"Notebook";15.6;768;0;1366;"Intel";"Pentium Quad";1.1;4;0;1024;"HDD";"Intel";"windows";2.0;23923;788
"HP";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.5;4;0;256;"SSD";"Intel";"windows";1.95;64202;789
"Samsung";"2 in 1 Convertible";15.0;1080;1;1920;"Intel";"Core i7";2.7;16;0;256;"SSD";"AMD";"windows";1.71;95851;790
